Дата,Значение
18/12/18 - Макс,109030.0000000
18/12/18 - Макс,109070.0000000
18/12/18 - Макс,109120.0000000
18/12/18 - Макс,109120.0000000
18/12/18 - Макс,109150.0000000
18/12/18 - Макс,109250.0000000
18/12/18 - Макс,109290.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109400.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109360.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109390.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109370.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109260.0000000
18/12/18 - Макс,109260.0000000
18/12/18 - Макс,109280.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109300.0000000
18/12/18 - Макс,109250.0000000
18/12/18 - Макс,109340.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109490.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109390.0000000
18/12/18 - Макс,109390.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109540.0000000
18/12/18 - Макс,109600.0000000
18/12/18 - Макс,109550.0000000
18/12/18 - Макс,109590.0000000
18/12/18 - Макс,109620.0000000
18/12/18 - Макс,109690.0000000
18/12/18 - Макс,109790.0000000
18/12/18 - Макс,109870.0000000
18/12/18 - Макс,109790.0000000
18/12/18 - Макс,109720.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109730.0000000
18/12/18 - Макс,109750.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109720.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109610.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109660.0000000
18/12/18 - Макс,109670.0000000
18/12/18 - Макс,109680.0000000
18/12/18 - Макс,109690.0000000
18/12/18 - Макс,109690.0000000
18/12/18 - Макс,109610.0000000
18/12/18 - Макс,109600.0000000
18/12/18 - Макс,109540.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109550.0000000
18/12/18 - Макс,109580.0000000
18/12/18 - Макс,109600.0000000
18/12/18 - Макс,109570.0000000
18/12/18 - Макс,109570.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109720.0000000
18/12/18 - Макс,109680.0000000
18/12/18 - Макс,109680.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109670.0000000
18/12/18 - Макс,109690.0000000
18/12/18 - Макс,109720.0000000
18/12/18 - Макс,109750.0000000
18/12/18 - Макс,109740.0000000
18/12/18 - Макс,109710.0000000
18/12/18 - Макс,109620.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109490.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109310.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109330.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109370.0000000
18/12/18 - Макс,109360.0000000
18/12/18 - Макс,109290.0000000
18/12/18 - Макс,109330.0000000
18/12/18 - Макс,109360.0000000
18/12/18 - Макс,109300.0000000
18/12/18 - Макс,109370.0000000
18/12/18 - Макс,109330.0000000
18/12/18 - Макс,109390.0000000
18/12/18 - Макс,109390.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109400.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109400.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109390.0000000
18/12/18 - Макс,109400.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109530.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109370.0000000
18/12/18 - Макс,109330.0000000
18/12/18 - Макс,109370.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109340.0000000
18/12/18 - Макс,109310.0000000
18/12/18 - Макс,109340.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109300.0000000
18/12/18 - Макс,109260.0000000
18/12/18 - Макс,109230.0000000
18/12/18 - Макс,109260.0000000
18/12/18 - Макс,109230.0000000
18/12/18 - Макс,109250.0000000
18/12/18 - Макс,109290.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109280.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109260.0000000
18/12/18 - Макс,109210.0000000
18/12/18 - Макс,109210.0000000
18/12/18 - Макс,109190.0000000
18/12/18 - Макс,109180.0000000
18/12/18 - Макс,109200.0000000
18/12/18 - Макс,109210.0000000
18/12/18 - Макс,109230.0000000
18/12/18 - Макс,109240.0000000
18/12/18 - Макс,109240.0000000
18/12/18 - Макс,109230.0000000
18/12/18 - Макс,109190.0000000
18/12/18 - Макс,109200.0000000
18/12/18 - Макс,109230.0000000
18/12/18 - Макс,109310.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109330.0000000
18/12/18 - Макс,109340.0000000
18/12/18 - Макс,109340.0000000
18/12/18 - Макс,109300.0000000
18/12/18 - Макс,109330.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109330.0000000
18/12/18 - Макс,109280.0000000
18/12/18 - Макс,109280.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109370.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109390.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109540.0000000
18/12/18 - Макс,109670.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109660.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109860.0000000
18/12/18 - Макс,109840.0000000
18/12/18 - Макс,109890.0000000
18/12/18 - Макс,109820.0000000
18/12/18 - Макс,109820.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109820.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109820.0000000
18/12/18 - Макс,109760.0000000
18/12/18 - Макс,109760.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109770.0000000
18/12/18 - Макс,109740.0000000
18/12/18 - Макс,109810.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109870.0000000
18/12/18 - Макс,109910.0000000
18/12/18 - Макс,109910.0000000
18/12/18 - Макс,109860.0000000
18/12/18 - Макс,109820.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109860.0000000
18/12/18 - Макс,109840.0000000
18/12/18 - Макс,109840.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109820.0000000
18/12/18 - Макс,109880.0000000
18/12/18 - Макс,109890.0000000
18/12/18 - Макс,109930.0000000
18/12/18 - Макс,110010.0000000
18/12/18 - Макс,110010.0000000
18/12/18 - Макс,110030.0000000
18/12/18 - Макс,110010.0000000
18/12/18 - Макс,110010.0000000
18/12/18 - Макс,109990.0000000
18/12/18 - Макс,109920.0000000
18/12/18 - Макс,109880.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109680.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109730.0000000
18/12/18 - Макс,109730.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109670.0000000
18/12/18 - Макс,109680.0000000
18/12/18 - Макс,109630.0000000
18/12/18 - Макс,109580.0000000
18/12/18 - Макс,109550.0000000
18/12/18 - Макс,109560.0000000
18/12/18 - Макс,109550.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109690.0000000
18/12/18 - Макс,109680.0000000
18/12/18 - Макс,109710.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109690.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109710.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109790.0000000
18/12/18 - Макс,109760.0000000
18/12/18 - Макс,109790.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109790.0000000
18/12/18 - Макс,109780.0000000
18/12/18 - Макс,109810.0000000
18/12/18 - Макс,109860.0000000
18/12/18 - Макс,109750.0000000
18/12/18 - Макс,109710.0000000
18/12/18 - Макс,109680.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109790.0000000
18/12/18 - Макс,109780.0000000
18/12/18 - Макс,109770.0000000
18/12/18 - Макс,109840.0000000
18/12/18 - Макс,109870.0000000
18/12/18 - Макс,109940.0000000
18/12/18 - Макс,109970.0000000
18/12/18 - Макс,110040.0000000
18/12/18 - Макс,110040.0000000
18/12/18 - Макс,110020.0000000
18/12/18 - Макс,109960.0000000
18/12/18 - Макс,110000.0000000
18/12/18 - Макс,109980.0000000
18/12/18 - Макс,109980.0000000
18/12/18 - Макс,110010.0000000
18/12/18 - Макс,109920.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109820.0000000
18/12/18 - Макс,109840.0000000
18/12/18 - Макс,109870.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109840.0000000
18/12/18 - Макс,109810.0000000
18/12/18 - Макс,109830.0000000
18/12/18 - Макс,109780.0000000
18/12/18 - Макс,109840.0000000
18/12/18 - Макс,109760.0000000
18/12/18 - Макс,109760.0000000
18/12/18 - Макс,109780.0000000
18/12/18 - Макс,109870.0000000
18/12/18 - Макс,109780.0000000
18/12/18 - Макс,109780.0000000
18/12/18 - Макс,109870.0000000
18/12/18 - Макс,109840.0000000
18/12/18 - Макс,109850.0000000
18/12/18 - Макс,109870.0000000
18/12/18 - Макс,109890.0000000
18/12/18 - Макс,109920.0000000
18/12/18 - Макс,109960.0000000
18/12/18 - Макс,110140.0000000
18/12/18 - Макс,110140.0000000
18/12/18 - Макс,110130.0000000
18/12/18 - Макс,110090.0000000
18/12/18 - Макс,110070.0000000
18/12/18 - Макс,110120.0000000
18/12/18 - Макс,110080.0000000
18/12/18 - Макс,110120.0000000
18/12/18 - Макс,110280.0000000
18/12/18 - Макс,110250.0000000
18/12/18 - Макс,110200.0000000
18/12/18 - Макс,110200.0000000
18/12/18 - Макс,110240.0000000
18/12/18 - Макс,110240.0000000
18/12/18 - Макс,110160.0000000
18/12/18 - Макс,110120.0000000
18/12/18 - Макс,110100.0000000
18/12/18 - Макс,110100.0000000
18/12/18 - Макс,110060.0000000
18/12/18 - Макс,110140.0000000
18/12/18 - Макс,110170.0000000
18/12/18 - Макс,110210.0000000
18/12/18 - Макс,110170.0000000
18/12/18 - Макс,110160.0000000
18/12/18 - Макс,110100.0000000
18/12/18 - Макс,110060.0000000
18/12/18 - Макс,110100.0000000
18/12/18 - Макс,110120.0000000
18/12/18 - Макс,110170.0000000
18/12/18 - Макс,110210.0000000
18/12/18 - Макс,110130.0000000
18/12/18 - Макс,110050.0000000
18/12/18 - Макс,110080.0000000
18/12/18 - Макс,110090.0000000
18/12/18 - Макс,110090.0000000
18/12/18 - Макс,110090.0000000
18/12/18 - Макс,110150.0000000
18/12/18 - Макс,110150.0000000
18/12/18 - Макс,110190.0000000
18/12/18 - Макс,110170.0000000
18/12/18 - Макс,110210.0000000
18/12/18 - Макс,110210.0000000
18/12/18 - Макс,110290.0000000
18/12/18 - Макс,110310.0000000
18/12/18 - Макс,110320.0000000
18/12/18 - Макс,110390.0000000
18/12/18 - Макс,110390.0000000
18/12/18 - Макс,110490.0000000
18/12/18 - Макс,110450.0000000
18/12/18 - Макс,110430.0000000
18/12/18 - Макс,110410.0000000
18/12/18 - Макс,110340.0000000
18/12/18 - Макс,110300.0000000
18/12/18 - Макс,110270.0000000
18/12/18 - Макс,110220.0000000
18/12/18 - Макс,110180.0000000
18/12/18 - Макс,110180.0000000
18/12/18 - Макс,110120.0000000
18/12/18 - Макс,108920.0000000
18/12/18 - Макс,109210.0000000
18/12/18 - Макс,109670.0000000
18/12/18 - Макс,109730.0000000
18/12/18 - Макс,109720.0000000
18/12/18 - Макс,109750.0000000
18/12/18 - Макс,109770.0000000
18/12/18 - Макс,109700.0000000
18/12/18 - Макс,109760.0000000
18/12/18 - Макс,109790.0000000
18/12/18 - Макс,109770.0000000
18/12/18 - Макс,109770.0000000
18/12/18 - Макс,109790.0000000
18/12/18 - Макс,109810.0000000
18/12/18 - Макс,109800.0000000
18/12/18 - Макс,109750.0000000
18/12/18 - Макс,109680.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109650.0000000
18/12/18 - Макс,109640.0000000
18/12/18 - Макс,109600.0000000
18/12/18 - Макс,109570.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109290.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109360.0000000
18/12/18 - Макс,109400.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109530.0000000
18/12/18 - Макс,109520.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109400.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109520.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109490.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109400.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109270.0000000
18/12/18 - Макс,109280.0000000
18/12/18 - Макс,109250.0000000
18/12/18 - Макс,109230.0000000
18/12/18 - Макс,109240.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109300.0000000
18/12/18 - Макс,109330.0000000
18/12/18 - Макс,109350.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109490.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109490.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109530.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109530.0000000
18/12/18 - Макс,109520.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109490.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109380.0000000
18/12/18 - Макс,109320.0000000
18/12/18 - Макс,109360.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109410.0000000
18/12/18 - Макс,109450.0000000
18/12/18 - Макс,109470.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109420.0000000
18/12/18 - Макс,109400.0000000
18/12/18 - Макс,109440.0000000
18/12/18 - Макс,109500.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109460.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109430.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109490.0000000
18/12/18 - Макс,109480.0000000
18/12/18 - Макс,109510.0000000
18/12/18 - Макс,109530.0000000
18/12/18 - Макс,109550.0000000
18/12/18 - Макс,109620.0000000
